timestamp_s,x_est,y_est,x_gt,y_gt,error_m
1771494574.616485357,2.943843,2.152517,2.945596,2.154583,0.002709
1771494574.616485357,2.943843,2.152517,2.945596,2.154583,0.002709
1771494574.641492367,2.943843,2.152517,2.945596,2.154583,0.002709
1771494574.666490078,2.943843,2.152517,2.945596,2.154583,0.002709
1771494574.691485405,2.943843,2.152517,2.945596,2.154583,0.002709
1771494574.741476536,2.943843,2.152517,2.945596,2.154583,0.002709
1771494574.791486263,2.943843,2.152517,2.945596,2.154583,0.002709
1771494574.791486263,2.943843,2.152517,2.945596,2.154583,0.002709
1771494574.841494799,2.943843,2.152517,2.945596,2.154583,0.002709
1771494574.841494799,2.943843,2.152517,2.945596,2.154583,0.002709
1771494574.891500235,2.943843,2.152517,2.945596,2.154583,0.002709
1771494574.891500235,2.943843,2.152517,2.945596,2.154583,0.002709
1771494574.941502571,2.943843,2.152517,2.945596,2.154583,0.002709
1771494574.991509676,2.943842,2.152517,2.945596,2.154583,0.002710
1771494575.016500711,2.943842,2.152517,2.945596,2.154583,0.002710
1771494575.016500711,2.943842,2.152517,2.945596,2.154583,0.002710
1771494575.066515207,2.943842,2.152517,2.945596,2.154583,0.002710
1771494575.066515207,2.943842,2.152517,2.945596,2.154583,0.002710
1771494575.116493464,2.943842,2.152517,2.945596,2.154583,0.002710
1771494575.141506910,2.943842,2.152517,2.945596,2.154583,0.002710
1771494575.166497469,2.943842,2.152517,2.945596,2.154583,0.002710
1771494575.216502190,2.943842,2.152517,2.945596,2.154583,0.002710
1771494575.216502190,2.943842,2.152517,2.945596,2.154583,0.002710
1771494575.266501904,2.943842,2.152517,2.945596,2.154583,0.002710
1771494575.266501904,2.943842,2.152517,2.945596,2.154583,0.002710
1771494575.316473007,2.944241,2.152518,2.945596,2.154583,0.002469
1771494575.366499901,2.944241,2.152518,2.945596,2.154583,0.002469
1771494575.416490555,2.944241,2.152518,2.945596,2.154583,0.002469
1771494575.416490555,2.944241,2.152518,2.945596,2.154583,0.002469
1771494575.466487408,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.466487408,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.491483927,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.516505003,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.566491365,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.616487741,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.616487741,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.641502857,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.666480780,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.691487312,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.741502762,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.741502762,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.791494846,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.816499949,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.866492271,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.891488314,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.891488314,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.941492796,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.941492796,2.944340,2.152519,2.945596,2.154583,0.002416
1771494575.991476536,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.041503429,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.091488361,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.091488361,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.116480350,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.116480350,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.166483641,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.216473818,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.216473818,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.266509533,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.266509533,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.316508055,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.366502047,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.391489267,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.391489267,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.441500425,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.441500425,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.491496801,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.541485786,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.591486931,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.591486931,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.616487265,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.616487265,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.691496372,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.716492891,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.716492891,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.766479254,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.766479254,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.816482306,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.866479397,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.866479397,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.916471243,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.916471243,2.944340,2.152519,2.945596,2.154583,0.002416
1771494576.966481924,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.016476154,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.016476154,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.066482067,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.066482067,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.116484165,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.166474581,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.166474581,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.191498518,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.216501474,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.266480207,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.291483879,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.291483879,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.341482162,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.366475582,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.416486740,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.441502094,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.441502094,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.491488457,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.516487122,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.541487455,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.591485739,2.944139,2.152518,2.945596,2.154583,0.002527
1771494577.641494036,2.944138,2.152518,2.945596,2.154583,0.002528
1771494577.641494036,2.944138,2.152518,2.945596,2.154583,0.002528
1771494577.691499710,2.944138,2.152518,2.945596,2.154583,0.002528
1771494577.691499710,2.944138,2.152518,2.945596,2.154583,0.002528
1771494577.716500282,2.944138,2.152518,2.945596,2.154583,0.002528
1771494577.766481638,2.944138,2.152518,2.945596,2.154583,0.002528
1771494577.766481638,2.944138,2.152518,2.945596,2.154583,0.002528
1771494577.816479683,2.944138,2.152518,2.945596,2.154583,0.002528
1771494577.841486692,2.944138,2.152518,2.945596,2.154583,0.002528
1771494577.866485834,2.944138,2.152518,2.945596,2.154583,0.002528
1771494577.916501045,2.944138,2.152518,2.945596,2.154583,0.002528
1771494577.966484547,2.944138,2.152518,2.945596,2.154583,0.002528
1771494577.966484547,2.944138,2.152518,2.945596,2.154583,0.002528
1771494578.016487837,2.944138,2.152518,2.945596,2.154583,0.002528
1771494578.016487837,2.944138,2.152518,2.945596,2.154583,0.002528
1771494578.041478395,2.944138,2.152518,2.945596,2.154583,0.002528
1771494578.091477394,2.944138,2.152518,2.945596,2.154583,0.002528
1771494578.141503811,2.944138,2.152518,2.945596,2.154583,0.002528
1771494578.141503811,2.944138,2.152518,2.945596,2.154583,0.002528
1771494578.191489935,2.944138,2.152518,2.945596,2.154583,0.002528
1771494578.191489935,2.944138,2.152518,2.945596,2.154583,0.002528
1771494578.216505289,2.944138,2.152518,2.945596,2.154583,0.002528
1771494578.241501093,2.944138,2.152518,2.945596,2.154583,0.002528
1771494578.291503191,2.944138,2.152518,2.945596,2.154583,0.002528
1771494578.316503286,2.944138,2.152518,2.945596,2.154583,0.002528
1771494578.366495132,2.944338,2.152519,2.945596,2.154583,0.002417
1771494578.366495132,2.944338,2.152519,2.945596,2.154583,0.002417
1771494578.416501760,2.944338,2.152519,2.945596,2.154583,0.002417
1771494578.416501760,2.944338,2.152519,2.945596,2.154583,0.002417
1771494578.466508150,2.944338,2.152519,2.945596,2.154583,0.002417
1771494578.466508150,2.944338,2.152519,2.945596,2.154583,0.002417
1771494578.516490221,2.944338,2.152519,2.945596,2.154583,0.002417
1771494578.566493988,2.943737,2.152516,2.945596,2.154583,0.002780
1771494578.616488934,2.942637,2.152511,2.945596,2.154583,0.003612
1771494578.616488934,2.942637,2.152511,2.945596,2.154583,0.003612
1771494578.666499376,2.940936,2.152503,2.945596,2.154583,0.005103
1771494578.666499376,2.940936,2.152503,2.945596,2.154583,0.005103
1771494578.691495180,2.939436,2.152496,2.945596,2.154583,0.006504
1771494578.716498852,2.937936,2.152490,2.931131,2.154637,0.007135
1771494578.766487837,2.933536,2.152470,2.931131,2.154637,0.003237
1771494578.791490793,2.931236,2.152459,2.931131,2.154637,0.002180
1771494578.841485023,2.925036,2.152422,2.931131,2.154637,0.006485
1771494578.841485023,2.925036,2.152422,2.931131,2.154637,0.006485
1771494578.891501665,2.917733,2.152378,2.916866,2.154504,0.002295
1771494578.891501665,2.917733,2.152378,2.916866,2.154504,0.002295
1771494578.941497564,2.909934,2.152335,2.902855,2.153617,0.007194
1771494578.941497564,2.909934,2.152335,2.902855,2.153617,0.007194
1771494578.991487265,2.901335,2.152296,2.902855,2.153617,0.002014
1771494579.041501760,2.892532,2.152271,2.890336,2.154166,0.002901
1771494579.091493130,2.882934,2.152261,2.876862,2.154284,0.006401
1771494579.091493130,2.882934,2.152261,2.876862,2.154284,0.006401
1771494579.116498947,2.878133,2.152255,2.876862,2.154284,0.002394
1771494579.116498947,2.878133,2.152255,2.876862,2.154284,0.002394
1771494579.166497469,2.868233,2.152246,2.863494,2.154044,0.005068
1771494579.216494799,2.857833,2.152239,2.863494,2.154044,0.005942
1771494579.216494799,2.857833,2.152239,2.863494,2.154044,0.005942
1771494579.266499996,2.846332,2.152227,2.851172,2.154208,0.005230
1771494579.266499996,2.846332,2.152227,2.851172,2.154208,0.005230
1771494579.316492796,2.833933,2.152214,2.838869,2.152924,0.004987
1771494579.366491795,2.819734,2.152196,2.813732,2.153602,0.006164
1771494579.441500664,2.796731,2.152168,2.792197,2.153291,0.004671
1771494579.441500664,2.796731,2.152168,2.792197,2.153291,0.004671
1771494579.441500664,2.796731,2.152168,2.792197,2.153291,0.004671
1771494579.441500664,2.796731,2.152168,2.792197,2.153291,0.004671
1771494579.491486549,2.779736,2.152147,2.780328,2.153222,0.001228
1771494579.541502237,2.762230,2.152126,2.759696,2.152693,0.002597
1771494579.541502237,2.762230,2.152126,2.759696,2.152693,0.002597
1771494579.591486216,2.744236,2.152115,2.741753,2.152683,0.002547
1771494579.591486216,2.744236,2.152115,2.741753,2.152683,0.002547
1771494579.641496658,2.725632,2.152119,2.732931,2.152181,0.007300
1771494579.691487551,2.706560,2.152133,2.703709,2.151230,0.002990
1771494579.691487551,2.706560,2.152133,2.703709,2.151230,0.002990
1771494579.741491318,2.686909,2.152140,2.685866,2.152020,0.001049
1771494579.741491318,2.686909,2.152140,2.685866,2.152020,0.001049
1771494579.791483402,2.666762,2.152156,2.665568,2.152137,0.001194
1771494579.841485977,2.645611,2.152179,2.643908,2.151087,0.002023
1771494579.841485977,2.645611,2.152179,2.643908,2.151087,0.002023
1771494579.891498089,2.624055,2.152221,2.622607,2.151571,0.001587
1771494579.891498089,2.624055,2.152221,2.622607,2.151571,0.001587
1771494579.941486835,2.600611,2.152256,2.599121,2.151408,0.001714
1771494579.966482639,2.588738,2.152267,2.587584,2.152127,0.001162
1771494580.016491413,2.564684,2.152295,2.564289,2.152418,0.000413
1771494580.016491413,2.564684,2.152295,2.564289,2.152418,0.000413
1771494580.066498280,2.539931,2.152340,2.541095,2.151214,0.001620
1771494580.066498280,2.539931,2.152340,2.541095,2.151214,0.001620
1771494580.116495371,2.515182,2.152373,2.517094,2.148166,0.004621
1771494580.141484499,2.502812,2.152388,2.503719,2.148330,0.004158
1771494580.191495657,2.476457,2.152388,2.476279,2.147737,0.004654
1771494580.191495657,2.476457,2.152388,2.476279,2.147737,0.004654
1771494580.241823435,2.449129,2.152399,2.451644,2.147974,0.005090
1771494580.241823435,2.449129,2.152399,2.451644,2.147974,0.005090
1771494580.291497946,2.421557,2.152445,2.413626,2.147468,0.009363
1771494580.291497946,2.421557,2.152445,2.413626,2.147468,0.009363
1771494580.341478825,2.393218,2.152514,2.394590,2.147527,0.005173
1771494580.391489029,2.363462,2.152593,2.365483,2.148046,0.004976
1771494580.441483259,2.333516,2.152683,2.332554,2.148432,0.004359
1771494580.441483259,2.333516,2.152683,2.332554,2.148432,0.004359
1771494580.466495752,2.318034,2.152741,2.322248,2.147401,0.006803
1771494580.466495752,2.318034,2.152741,2.322248,2.147401,0.006803
1771494580.516489029,2.286888,2.152913,2.287617,2.147342,0.005618
1771494580.566474676,2.254549,2.153140,2.252027,2.146533,0.007072
1771494580.616487265,2.221392,2.153393,2.226977,2.146866,0.008590
1771494580.616487265,2.221392,2.153393,2.226977,2.146866,0.008590
1771494580.666489124,2.187642,2.153616,2.185303,2.147437,0.006608
1771494580.666489124,2.187642,2.153616,2.185303,2.147437,0.006608
1771494580.691496372,2.170762,2.153728,2.171299,2.146631,0.007117
1771494580.716491222,2.152992,2.153858,2.157279,2.147251,0.007876
1771494580.766478777,2.117452,2.154023,2.113138,2.146630,0.008560
1771494580.816481113,2.081701,2.154183,2.082646,2.147245,0.007002
1771494580.816481113,2.081701,2.154183,2.082646,2.147245,0.007002
1771494580.866487503,2.045347,2.154353,2.050863,2.146812,0.009343
1771494580.866487503,2.045347,2.154353,2.050863,2.146812,0.009343
1771494580.891564369,2.027117,2.154455,2.034312,2.146443,0.010769
1771494580.941513777,1.990003,2.154627,1.985041,2.145507,0.010382
1771494580.991504669,1.952061,2.154788,1.950006,2.146225,0.008806
1771494580.991504669,1.952061,2.154788,1.950006,2.146225,0.008806
1771494581.041503191,1.913713,2.154910,1.913131,2.146026,0.008903
1771494581.041503191,1.913713,2.154910,1.913131,2.146026,0.008903
1771494581.066503286,1.894338,2.154971,1.895465,2.147046,0.008005
1771494581.116488457,1.854000,2.155116,1.858079,2.146011,0.009977
1771494581.166490078,1.812850,2.155337,1.819544,2.145428,0.011958
1771494581.166490078,1.812850,2.155337,1.819544,2.145428,0.011958
1771494581.216490746,1.770700,2.155541,1.780998,2.145973,0.014057
1771494581.216490746,1.770700,2.155541,1.780998,2.145973,0.014057
1771494581.266503334,1.727740,2.155756,1.717690,2.146546,0.013632
1771494581.291486263,1.705780,2.155846,1.695689,2.145746,0.014278
1771494581.291486263,1.705780,2.155846,1.695689,2.145746,0.014278
1771494581.341494560,1.661824,2.156050,1.654817,2.145497,0.012667
1771494581.366507530,1.639838,2.156143,1.633095,2.146124,0.012076
1771494581.416487217,1.594807,2.156365,1.589561,2.146636,0.011053
1771494581.441506624,1.572115,2.156483,1.567077,2.146234,0.011420
1771494581.441506624,1.572115,2.156483,1.567077,2.146234,0.011420
1771494581.516500711,1.502597,2.156931,1.501539,2.146815,0.010172
1771494581.516500711,1.502597,2.156931,1.501539,2.146815,0.010172
1771494581.566509008,1.456241,2.157230,1.453411,2.145910,0.011668
1771494581.616500378,1.408600,2.157476,1.404642,2.146372,0.011788
1771494581.616500378,1.408600,2.157476,1.404642,2.146372,0.011788
1771494581.641505480,1.384821,2.157605,1.381244,2.146012,0.012132
1771494581.641505480,1.384821,2.157605,1.381244,2.146012,0.012132
1771494581.691527367,1.335750,2.157849,1.330110,2.146984,0.012242
1771494581.741503477,1.286024,2.158052,1.279980,2.147369,0.012274
1771494581.791503668,1.234876,2.158236,1.227914,2.146253,0.013859
1771494581.791503668,1.234876,2.158236,1.227914,2.146253,0.013859
1771494581.841502905,1.183328,2.158462,1.175224,2.146508,0.014442
1771494581.841502905,1.183328,2.158462,1.175224,2.146508,0.014442
1771494581.866506338,1.156650,2.158569,1.149422,2.146644,0.013944
1771494581.891487837,1.129795,2.158685,1.122543,2.146218,0.014422
1771494581.916496992,1.102911,2.158807,1.094901,2.146338,0.014820
1771494581.966506720,1.048551,2.159055,1.040995,2.147686,0.013651
1771494582.016499043,0.994011,2.159356,0.986196,2.145621,0.015802
1771494582.016499043,0.994011,2.159356,0.986196,2.145621,0.015802
1771494582.066481352,0.938483,2.159740,0.928370,2.145760,0.017255
1771494582.066481352,0.938483,2.159740,0.928370,2.145760,0.017255
1771494582.116508484,0.881704,2.160162,0.870417,2.147749,0.016777
1771494582.141505957,0.853533,2.160340,0.840739,2.146417,0.018909
1771494582.191500425,0.795841,2.160676,0.812150,2.145505,0.022275
1771494582.191500425,0.795841,2.160676,0.812150,2.145505,0.022275
1771494582.241482973,0.737764,2.161048,0.720515,2.146599,0.022501
1771494582.241482973,0.737764,2.161048,0.720515,2.146599,0.022501
1771494582.291476727,0.679773,2.161433,0.687143,2.145149,0.017874
1771494582.316482782,0.650917,2.161617,0.657572,2.144819,0.018068
1771494582.366496801,0.592101,2.161871,0.593201,2.146263,0.015646
1771494582.366496801,0.592101,2.161871,0.593201,2.146263,0.015646
1771494582.416509151,0.533788,2.162059,0.528765,2.146582,0.016271
1771494582.416509151,0.533788,2.162059,0.528765,2.146582,0.016271
1771494582.466489792,0.476011,2.162166,0.463133,2.146008,0.020662
1771494582.491484165,0.447268,2.162189,0.463133,2.146008,0.022661
1771494582.541496515,0.390304,2.162185,0.397544,2.146045,0.017690
1771494582.541496515,0.390304,2.162185,0.397544,2.146045,0.017690
1771494582.591493607,0.333658,2.162217,0.331021,2.147084,0.015361
1771494582.591493607,0.333658,2.162217,0.331021,2.147084,0.015361
1771494582.641497850,0.277304,2.162204,0.261914,2.145912,0.022412
1771494582.666496277,0.249631,2.162168,0.261914,2.145912,0.020375
1771494582.716487646,0.194491,2.162032,0.193206,2.145536,0.016546
1771494582.716487646,0.194491,2.162032,0.193206,2.145536,0.016546
1771494582.766488075,0.139941,2.161913,0.124560,2.145615,0.022410
1771494582.766488075,0.139941,2.161913,0.124560,2.145615,0.022410
1771494582.816488028,0.113270,2.161852,0.124560,2.145615,0.019776
1771494582.866499186,0.035930,2.161743,0.021130,2.146159,0.021493
1771494582.916489840,-0.015209,2.161693,-0.011460,2.144559,0.017540
1771494582.916489840,-0.015209,2.161693,-0.011460,2.144559,0.017540
1771494582.941489935,-0.040084,2.161685,-0.046601,2.145269,0.017662
1771494582.941489935,-0.040084,2.161685,-0.046601,2.145269,0.017662
1771494582.991505861,-0.089650,2.161669,-0.113943,2.143703,0.030215
1771494583.041493654,-0.138587,2.161671,-0.146239,2.142851,0.020316
1771494583.041493654,-0.138587,2.161671,-0.146239,2.142851,0.020316
1771494583.066547155,-0.162413,2.161674,-0.146239,2.142851,0.024818
1771494583.091486931,-0.185732,2.161718,-0.179057,2.142589,0.020260
1771494583.141490459,-0.232385,2.161887,-0.243122,2.142027,0.022576
1771494583.166494370,-0.255663,2.161998,-0.243122,2.142027,0.023582
1771494583.216481686,-0.300900,2.162225,-0.305715,2.139695,0.023039
1771494583.216481686,-0.300900,2.162225,-0.305715,2.139695,0.023039
1771494583.266489267,-0.345656,2.162545,-0.336803,2.141455,0.022873
1771494583.291487932,-0.368029,2.162697,-0.397235,2.140093,0.036931
1771494583.316491365,-0.389906,2.162848,-0.397235,2.140093,0.023906
1771494583.366504431,-0.432467,2.163105,-0.426735,2.139432,0.024357
1771494583.366504431,-0.432467,2.163105,-0.426735,2.139432,0.024357
1771494583.391508579,-0.453845,2.163238,-0.456325,2.139635,0.023732
1771494583.416481733,-0.474597,2.163336,-0.486789,2.139799,0.026508
1771494583.466506481,-0.515767,2.163466,-0.543780,2.140036,0.036519
1771494583.516542912,-0.555946,2.163648,-0.543780,2.140036,0.026562
1771494583.516542912,-0.555946,2.163648,-0.543780,2.140036,0.026562
1771494583.566495419,-0.594958,2.163833,-0.600779,2.139721,0.024805
1771494583.566495419,-0.594958,2.163833,-0.600779,2.139721,0.024805
1771494583.616505623,-0.633515,2.164022,-0.628083,2.139446,0.025169
1771494583.641493559,-0.633515,2.164022,-0.628083,2.139446,0.025169
1771494583.691479921,-0.689521,2.164194,-0.681976,2.139517,0.025804
1771494583.691479921,-0.689521,2.164194,-0.681976,2.139517,0.025804
1771494583.741489410,-0.725977,2.164384,-0.737074,2.138942,0.027757
1771494583.741489410,-0.725977,2.164384,-0.737074,2.138942,0.027757
1771494583.791483641,-0.761723,2.164547,-0.762887,2.138189,0.026383
1771494583.816484451,-0.778998,2.164592,-0.787347,2.138676,0.027228
1771494583.866487980,-0.812951,2.164649,-0.813859,2.139377,0.025289
1771494583.866487980,-0.812951,2.164649,-0.813859,2.139377,0.025289
1771494583.916504622,-0.846112,2.164775,-0.838926,2.138953,0.026803
1771494583.916504622,-0.846112,2.164775,-0.838926,2.138953,0.026803
1771494583.966495991,-0.878356,2.164887,-0.886828,2.138936,0.027299
1771494583.966495991,-0.878356,2.164887,-0.886828,2.138936,0.027299
1771494584.041484118,-0.894219,2.164927,-0.886828,2.138936,0.027021
1771494584.066482544,-0.940648,2.164930,-0.935689,2.138730,0.026665
1771494584.066482544,-0.940648,2.164930,-0.935689,2.138730,0.026665
1771494584.116473198,-0.969792,2.165003,-0.961161,2.138493,0.027880
1771494584.116473198,-0.969792,2.165003,-0.961161,2.138493,0.027880
1771494584.166484118,-0.998049,2.165082,-1.005839,2.139867,0.026390
1771494584.216494322,-1.025604,2.165186,-1.029804,2.139671,0.025859
1771494584.216494322,-1.025604,2.165186,-1.029804,2.139671,0.025859
1771494584.241504908,-1.039185,2.165244,-1.029804,2.139671,0.027240
1771494584.266502142,-1.051959,2.165293,-1.050081,2.137975,0.027383
1771494584.316503286,-1.077510,2.165382,-1.072884,2.139611,0.026183
1771494584.341497898,-1.090182,2.165418,-1.094899,2.138898,0.026936
1771494584.391485929,-1.114726,2.165453,-1.116133,2.137621,0.027868
1771494584.391485929,-1.114726,2.165453,-1.116133,2.137621,0.027868
1771494584.441502571,-1.138884,2.165474,-1.139190,2.138511,0.026965
1771494584.441502571,-1.138884,2.165474,-1.139190,2.138511,0.026965
1771494584.491487741,-1.161127,2.165541,-1.159014,2.138573,0.027051
1771494584.491487741,-1.161127,2.165541,-1.159014,2.138573,0.027051
1771494584.541490078,-1.182579,2.165634,-1.179701,2.137817,0.027966
1771494584.591481686,-1.203725,2.165813,-1.199777,2.138248,0.027846
1771494584.591481686,-1.203725,2.165813,-1.199777,2.138248,0.027846
1771494584.641487360,-1.224077,2.166050,-1.219987,2.136868,0.029468
1771494584.641487360,-1.224077,2.166050,-1.219987,2.136868,0.029468
1771494584.691481829,-1.244519,2.166539,-1.239065,2.138058,0.028999
1771494584.741491795,-1.264261,2.167218,-1.259484,2.136329,0.031257
1771494584.766485214,-1.274021,2.167726,-1.277789,2.137220,0.030738
1771494584.766485214,-1.274021,2.167726,-1.277789,2.137220,0.030738
1771494584.816489458,-1.293624,2.169032,-1.296064,2.138473,0.030657
1771494584.816489458,-1.293624,2.169032,-1.296064,2.138473,0.030657
1771494584.866494894,-1.312615,2.170841,-1.314607,2.136411,0.034488
1771494584.916497469,-1.330455,2.173251,-1.332231,2.136339,0.036955
1771494584.941491604,-1.338751,2.174555,-1.349782,2.138484,0.037720
1771494584.941491604,-1.338751,2.174555,-1.349782,2.138484,0.037720
1771494584.991503000,-1.355338,2.177253,-1.349782,2.138484,0.039165
1771494584.991503000,-1.355338,2.177253,-1.349782,2.138484,0.039165
1771494585.041488647,-1.355338,2.177253,-1.349782,2.138484,0.039165
1771494585.091500044,-1.391947,2.184883,-1.385138,2.138087,0.047289
1771494585.141482592,-1.410461,2.189126,-1.419184,2.138284,0.051585
1771494585.141482592,-1.410461,2.189126,-1.419184,2.138284,0.051585
1771494585.166505098,-1.420529,2.191673,-1.419184,2.138284,0.053406
1771494585.166505098,-1.420529,2.191673,-1.419184,2.138284,0.053406
1771494585.216514349,-1.440331,2.197167,-1.434883,2.137916,0.059501
1771494585.266487837,-1.460504,2.203482,-1.466018,2.137633,0.066080
1771494585.266487837,-1.460504,2.203482,-1.466018,2.137633,0.066080
1771494585.316489220,-1.481250,2.210654,-1.481800,2.138769,0.071887
1771494585.316489220,-1.481250,2.210654,-1.481800,2.138769,0.071887
1771494585.366485357,-1.501310,2.218782,-1.511330,2.138866,0.080541
1771494585.416488886,-1.520188,2.227390,-1.524819,2.138561,0.088949
1771494585.416488886,-1.520188,2.227390,-1.524819,2.138561,0.088949
1771494585.466530561,-1.537946,2.236065,-1.539745,2.139502,0.096579
1771494585.466530561,-1.537946,2.236065,-1.539745,2.139502,0.096579
1771494585.516806126,-1.553909,2.245014,-1.539745,2.139502,0.106458
1771494585.591489315,-1.576287,2.259369,-1.579021,2.138832,0.120568
1771494585.591489315,-1.576287,2.259369,-1.579021,2.138832,0.120568
1771494585.591489315,-1.576287,2.259369,-1.579021,2.138832,0.120568
1771494585.616501331,-1.583603,2.264268,-1.579021,2.138832,0.125519
1771494585.666490555,-1.598353,2.275386,-1.604868,2.137710,0.137830
1771494585.691534758,-1.606225,2.281861,-1.604868,2.137710,0.144157
1771494585.741500139,-1.621970,2.294734,-1.617045,2.137060,0.157751
1771494585.741500139,-1.621970,2.294734,-1.617045,2.137060,0.157751
1771494585.791481256,-1.637977,2.308851,-1.653278,2.137308,0.172224
1771494585.791481256,-1.637977,2.308851,-1.653278,2.137308,0.172224
1771494585.841502428,-1.654177,2.324551,-1.653278,2.137308,0.187244
1771494585.841502428,-1.654177,2.324551,-1.653278,2.137308,0.187244
1771494585.891484022,-1.669524,2.341192,-1.676437,2.137221,0.204088
1771494585.941484213,-1.683913,2.358416,-1.721049,2.141889,0.219689
1771494585.941484213,-1.683913,2.358416,-1.721049,2.141889,0.219689
1771494585.991484642,-1.697631,2.375803,-1.721049,2.141889,0.235083
1771494585.991484642,-1.697631,2.375803,-1.721049,2.141889,0.235083
1771494586.041490316,-1.709909,2.393271,-1.761079,2.148247,0.250310
1771494586.091488838,-1.721540,2.412001,-1.771454,2.150367,0.266353
1771494586.141536951,-1.732642,2.430726,-1.792819,2.155177,0.282043
1771494586.141536951,-1.732642,2.430726,-1.792819,2.155177,0.282043
1771494586.166489840,-1.737961,2.440300,-1.792819,2.155177,0.290352
1771494586.166489840,-1.737961,2.440300,-1.792819,2.155177,0.290352
1771494586.216487169,-1.747729,2.459727,-1.815738,2.160001,0.307345
1771494586.266511917,-1.756841,2.479706,-1.839311,2.165343,0.325001
1771494586.291504860,-1.761161,2.490008,-1.851801,2.168740,0.333810
1771494586.291504860,-1.761161,2.490008,-1.851801,2.168740,0.333810
1771494586.341492891,-1.769422,2.510552,-1.964637,2.220468,0.349653
1771494586.341492891,-1.769422,2.510552,-1.964637,2.220468,0.349653
1771494586.391494036,-1.776801,2.531648,-1.990169,2.238012,0.362971
